# Corpus manifest (TSV): name	url	category	file_filter	size_class
# generated 2026-09-14 by select_corpus.py sample — 400 projects drawn, target 400, seed 20261110
# Stratified by (stratum, language, size_class): a floor of 2 per cell, then largest-remainder proportional.
# size_class: S < 30k commits | M 30k-150k | L > 150k
bytedance__protenix-dock	https://github.com/bytedance/Protenix-Dock.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
canonical__libvpl-debian-packaging	https://github.com/canonical/libvpl-debian-packaging.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
cisco__gofish	https://github.com/cisco/goFish.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
cisco__mercury	https://github.com/cisco/mercury.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
cisco__mlspp	https://github.com/cisco/mlspp.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
datadog__ddprof	https://github.com/DataDog/ddprof.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
datadog__java-profiler	https://github.com/DataDog/java-profiler.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
datadog__libddwaf	https://github.com/DataDog/libddwaf.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
facebook__igl	https://github.com/facebook/igl.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
facebook__wangle	https://github.com/facebook/wangle.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
google__android-cuttlefish	https://github.com/google/android-cuttlefish.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
google__bigwheels	https://github.com/google/bigwheels.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
google__googletest	https://github.com/google/googletest.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
google__libaddressinput	https://github.com/google/libaddressinput.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
google__llvm-propeller	https://github.com/google/llvm-propeller.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
google__riegeli	https://github.com/google/riegeli.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
googlecloudplatform__cpp-samples	https://github.com/GoogleCloudPlatform/cpp-samples.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
googlecloudplatform__service-extensions	https://github.com/GoogleCloudPlatform/service-extensions.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
intel__compute-samples	https://github.com/intel/compute-samples.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
intel__npu-nn-cost-model	https://github.com/intel/npu-nn-cost-model.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
intel__pcm	https://github.com/intel/pcm.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
intel__yask	https://github.com/intel/yask.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
nvidia__cutlass	https://github.com/NVIDIA/cutlass.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
nvidia__mdl-sdk	https://github.com/NVIDIA/MDL-SDK.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
nvidia__nppdx	https://github.com/NVIDIA/NPPDx.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
nvidia__nvidia-fdr	https://github.com/NVIDIA/nvidia-fdr.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
nvidia__optix-apps	https://github.com/NVIDIA/OptiX_Apps.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
qualcomm__camera-service	https://github.com/qualcomm/camera-service.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
qualcomm__mini-sandbox	https://github.com/qualcomm/mini-sandbox.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
qualcomm__userspace-resource-manager	https://github.com/qualcomm/userspace-resource-manager.git	company-owned	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
jetbrains__intellij-community	https://github.com/JetBrains/intellij-community.git	company-owned	\.java$	L
sap__sapmachine	https://github.com/SAP/SapMachine.git	company-owned	\.java$	L
apache__incubator-doris	https://github.com/apache/doris.git	company-owned	\.java$	M
tencent__tencentkona-21	https://github.com/Tencent/TencentKona-21.git	company-owned	\.java$	M
tencent__tencentkona-25	https://github.com/Tencent/TencentKona-25.git	company-owned	\.java$	M
airbnb__lottie-android	https://github.com/airbnb/lottie-android.git	company-owned	\.java$	S
alibaba__arouter	https://github.com/alibaba/ARouter.git	company-owned	\.java$	S
alibaba__jetcache	https://github.com/alibaba/jetcache.git	company-owned	\.java$	S
aws__c3r	https://github.com/aws/c3r.git	company-owned	\.java$	S
aws__smithy-go	https://github.com/aws/smithy-go.git	company-owned	\.java$	S
awslabs__aws-saas-boost	https://github.com/awslabs/aws-saas-boost.git	company-owned	\.java$	S
confluentinc__csid-secrets-providers	https://github.com/confluentinc/csid-secrets-providers.git	company-owned	\.java$	S
confluentinc__kafka-client-smart-ser-des	https://github.com/confluentinc/kafka-client-smart-ser-des.git	company-owned	\.java$	S
confluentinc__kafka-streams-examples	https://github.com/confluentinc/kafka-streams-examples.git	company-owned	\.java$	S
ctripcorp__x-pipe	https://github.com/ctripcorp/x-pipe.git	company-owned	\.java$	S
eclipse-ee4j__glassfish	https://github.com/eclipse-ee4j/glassfish.git	company-owned	\.java$	S
google__bindiff	https://github.com/google/bindiff.git	company-owned	\.java$	S
google__crumbles	https://github.com/google/crumbles.git	company-owned	\.java$	S
google__gson	https://github.com/google/gson.git	company-owned	\.java$	S
googleapis__google-api-java-client-services	https://github.com/googleapis/google-api-java-client-services.git	company-owned	\.java$	S
googleapis__google-http-java-client	https://github.com/googleapis/google-http-java-client.git	company-owned	\.java$	S
googleapis__java-genai	https://github.com/googleapis/java-genai.git	company-owned	\.java$	S
googlecloudplatform__cloud-opensource-java	https://github.com/GoogleCloudPlatform/cloud-opensource-java.git	company-owned	\.java$	S
googlecloudplatform__cloud-sql-jdbc-socket-factory	https://github.com/GoogleCloudPlatform/cloud-sql-jdbc-socket-factory.git	company-owned	\.java$	S
googlecloudplatform__grpc-gcp-java	https://github.com/GoogleCloudPlatform/grpc-gcp-java.git	company-owned	\.java$	S
googlecloudplatform__pubsub	https://github.com/GoogleCloudPlatform/pubsub.git	company-owned	\.java$	S
grafana__pyroscope-java	https://github.com/grafana/pyroscope-java.git	company-owned	\.java$	S
jetbrains__intellij-coverage	https://github.com/JetBrains/intellij-coverage.git	company-owned	\.java$	S
jetbrains__intellij-sdk-code-samples	https://github.com/JetBrains/intellij-sdk-code-samples.git	company-owned	\.java$	S
jetbrains__teamcity-aws-core-plugin	https://github.com/JetBrains/teamcity-aws-core-plugin.git	company-owned	\.java$	S
jetbrains__teamcity-rake	https://github.com/JetBrains/teamcity-rake.git	company-owned	\.java$	S
jetbrains__youtrackdb	https://github.com/JetBrains/youtrackdb.git	company-owned	\.java$	S
linkedin__gobblin-elr	https://github.com/linkedin/gobblin-elr.git	company-owned	\.java$	S
linkedin__parseq	https://github.com/linkedin/parseq.git	company-owned	\.java$	S
netflix__hystrix	https://github.com/Netflix/Hystrix.git	company-owned	\.java$	S
oracle__coherence	https://github.com/oracle/coherence.git	company-owned	\.java$	S
oracle__sandwood	https://github.com/oracle/sandwood.git	company-owned	\.java$	S
oracle__weblogic-kubernetes-operator	https://github.com/oracle/weblogic-kubernetes-operator.git	company-owned	\.java$	S
sonarsource__sonar-java	https://github.com/SonarSource/sonar-java.git	company-owned	\.java$	S
sonarsource__sonarqube-mcp-server	https://github.com/SonarSource/sonarqube-mcp-server.git	company-owned	\.java$	S
uber__nullaway	https://github.com/uber/NullAway.git	company-owned	\.java$	S
facebook__sapling	https://github.com/facebook/sapling.git	company-owned	\.rs$	M
influxdata__influxdb	https://github.com/influxdata/influxdb.git	company-owned	\.rs$	M
alibaba__aiprofiling	https://github.com/alibaba/AIprofiling.git	company-owned	\.rs$	S
aws__aws-encryption-sdk	https://github.com/aws/aws-encryption-sdk.git	company-owned	\.rs$	S
aws__clock-bound	https://github.com/aws/clock-bound.git	company-owned	\.rs$	S
awslabs__aws-sdk-rust	https://github.com/awslabs/aws-sdk-rust.git	company-owned	\.rs$	S
awslabs__metrique	https://github.com/awslabs/metrique.git	company-owned	\.rs$	S
azure__alar	https://github.com/Azure/ALAR.git	company-owned	\.rs$	S
cloudflare__pingora	https://github.com/cloudflare/pingora.git	company-owned	\.rs$	S
datadog__glommio	https://github.com/DataDog/glommio.git	company-owned	\.rs$	S
datadog__serverless-components	https://github.com/DataDog/serverless-components.git	company-owned	\.rs$	S
google__coset	https://github.com/google/coset.git	company-owned	\.rs$	S
google__opensk	https://github.com/google/OpenSK.git	company-owned	\.rs$	S
grafana__augurs	https://github.com/grafana/augurs.git	company-owned	\.rs$	S
grafana__pyroscope-rs	https://github.com/grafana/pyroscope-rs.git	company-owned	\.rs$	S
intel__ittapi	https://github.com/intel/ittapi.git	company-owned	\.rs$	S
torvalds__linux	https://github.com/torvalds/linux.git	foundation	\.[ch]$	L
apache__httpd	https://github.com/apache/httpd.git	foundation	\.[ch]$	M
gnome__gimp	https://github.com/GNOME/gimp.git	foundation	\.[ch]$	M
apache__commons-daemon	https://github.com/apache/commons-daemon.git	foundation	\.[ch]$	S
inspektor-gadget__inspektor-gadget	https://github.com/inspektor-gadget/inspektor-gadget.git	foundation	\.[ch]$	S
ceph__ceph	https://github.com/ceph/ceph.git	foundation	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	L
grpc__grpc	https://github.com/grpc/grpc.git	foundation	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	M
kde__krita	https://github.com/KDE/krita.git	foundation	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	M
apache__arrow	https://github.com/apache/arrow.git	foundation	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
apache__openoffice	https://github.com/apache/openoffice.git	foundation	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
falcosecurity__falco	https://github.com/falcosecurity/falco.git	foundation	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
v6d-io__v6d	https://github.com/v6d-io/v6d.git	foundation	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
apache__cloudstack	https://github.com/apache/cloudstack.git	foundation	\.java$	M
jenkinsci__jenkins	https://github.com/jenkinsci/jenkins.git	foundation	\.java$	M
sharding-sphere__sharding-sphere	https://github.com/apache/shardingsphere.git	foundation	\.java$	M
apache__activemq	https://github.com/apache/activemq.git	foundation	\.java$	S
apache__commons-cli	https://github.com/apache/commons-cli.git	foundation	\.java$	S
apache__commons-jxpath	https://github.com/apache/commons-jxpath.git	foundation	\.java$	S
apache__directory-kerby	https://github.com/apache/directory-kerby.git	foundation	\.java$	S
apache__etch	https://github.com/apache/etch.git	foundation	\.java$	S
apache__fineract	https://github.com/apache/fineract.git	foundation	\.java$	S
apache__ftpserver	https://github.com/apache/ftpserver.git	foundation	\.java$	S
apache__hadoop	https://github.com/apache/hadoop.git	foundation	\.java$	S
apache__kylin	https://github.com/apache/kylin.git	foundation	\.java$	S
apache__myfaces-tobago	https://github.com/apache/myfaces-tobago.git	foundation	\.java$	S
apache__netbeans	https://github.com/apache/netbeans.git	foundation	\.java$	S
apache__orc	https://github.com/apache/orc.git	foundation	\.java$	S
apache__plc4x	https://github.com/apache/plc4x.git	foundation	\.java$	S
apache__rocketmq-externals	https://github.com/apache/rocketmq-externals.git	foundation	\.java$	S
apache__tika	https://github.com/apache/tika.git	foundation	\.java$	S
apicurio__apicurio-registry	https://github.com/Apicurio/apicurio-registry.git	foundation	\.java$	S
datasketches__sketches-core	https://github.com/apache/datasketches-java.git	foundation	\.java$	S
eclipse-lemminx__lemminx	https://github.com/eclipse-lemminx/lemminx.git	foundation	\.java$	S
jakartaee__pages	https://github.com/jakartaee/pages.git	foundation	\.java$	S
jakartaee__persistence	https://github.com/jakartaee/persistence.git	foundation	\.java$	S
jakartaee__rest	https://github.com/jakartaee/rest.git	foundation	\.java$	S
rust-lang__rust	https://github.com/rust-lang/rust.git	foundation	\.rs$	L
rust-analyzer__rust-analyzer	https://github.com/rust-lang/rust-analyzer.git	foundation	\.rs$	M
rust-lang__rust-analyzer	https://github.com/rust-lang/rust-analyzer.git	foundation	\.rs$	M
containerd__runwasi	https://github.com/containerd/runwasi.git	foundation	\.rs$	S
hyperlight-dev__hyperlight	https://github.com/hyperlight-dev/hyperlight.git	foundation	\.rs$	S
kube-rs__kube	https://github.com/kube-rs/kube.git	foundation	\.rs$	S
rust-lang-nursery__mdbook	https://github.com/rust-lang/mdBook.git	foundation	\.rs$	S
tremor-rs__tremor-runtime	https://github.com/tremor-rs/tremor-runtime.git	foundation	\.rs$	S
