# Corpus manifest (TSV): name	url	category	file_filter	size_class
# generated 2026-09-13 by select_corpus.py — 1972 projects; labels from control facts
# size_class: S < 30k commits | M 30k-150k | L > 150k
windmill	https://github.com/windmill-labs/windmill.git	community	\.rs$	S
upx	https://github.com/upx/upx.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
caffeine	https://github.com/ben-manes/caffeine.git	community	\.java$	S
pyxel	https://github.com/kitao/pyxel.git	community	\.rs$	S
arnis	https://github.com/louis-e/arnis.git	community	\.rs$	S
ffmpeg-wasm	https://github.com/ffmpegwasm/ffmpeg.wasm.git	community	\.[ch]$	S
asciinema	https://github.com/asciinema/asciinema.git	community	\.rs$	S
seelen-ui	https://github.com/eythaann/Seelen-UI.git	community	\.rs$	S
nix	https://github.com/NixOS/nix.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
tobebetterjavaer	https://github.com/itwanger/toBeBetterJavaer.git	community	\.java$	S
marlin	https://github.com/MarlinFirmware/Marlin.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
tech-interview-for-developer	https://github.com/gyoogle/tech-interview-for-developer.git	community	\.java$	S
sumatrapdf	https://github.com/sumatrapdfreader/sumatrapdf.git	community	\.[ch]$	S
cockpit-tools	https://github.com/jlcodes99/cockpit-tools.git	community	\.rs$	S
zlmediakit	https://github.com/ZLMediaKit/ZLMediaKit.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
analysis-ik	https://github.com/infinilabs/analysis-ik.git	community	\.java$	S
justauth	https://github.com/justauth/JustAuth.git	community	\.java$	S
flipper	https://github.com/UberGuidoZ/Flipper.git	community	\.[ch]$	S
bgfx	https://github.com/bkaradzic/bgfx.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
mybatis-plus	https://github.com/baomidou/mybatis-plus.git	community	\.java$	S
sqlx	https://github.com/transact-rs/sqlx.git	community	\.rs$	S
zipkin	https://github.com/openzipkin/zipkin.git	community	\.java$	S
zola	https://github.com/getzola/zola.git	community	\.rs$	S
imagemagick	https://github.com/ImageMagick/ImageMagick.git	community	\.[ch]$	S
material-components-android	https://github.com/material-components/material-components-android.git	community	\.java$	S
arduino-esp32	https://github.com/espressif/arduino-esp32.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
questdb	https://github.com/questdb/questdb.git	community	\.java$	S
sway	https://github.com/swaywm/sway.git	community	\.[ch]$	S
neo4j	https://github.com/neo4j/neo4j.git	community	\.java$	M
libsql	https://github.com/tursodatabase/libsql.git	community	\.[ch]$	M
zerotierone	https://github.com/zerotier/ZeroTierOne.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
subconverter	https://github.com/tindy2013/subconverter.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
turbovec	https://github.com/RyanCodrai/turbovec.git	community	\.rs$	S
waifu2x-extension-gui	https://github.com/AaronFeng753/Waifu2x-Extension-GUI.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
mold	https://github.com/rui314/mold.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
qv2ray	https://github.com/Qv2ray/Qv2ray.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
wazuh	https://github.com/wazuh/wazuh.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	M
cpp-httplib	https://github.com/yhirose/cpp-httplib.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
grasscutter	https://github.com/Grasscutters/Grasscutter.git	community	\.java$	S
tracy	https://github.com/wolfpld/tracy.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
presto	https://github.com/prestodb/presto.git	community	\.java$	S
clap	https://github.com/clap-rs/clap.git	community	\.rs$	S
systemd	https://github.com/systemd/systemd.git	community	\.[ch]$	M
arduino	https://github.com/esp8266/Arduino.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
diem	https://github.com/diem/diem.git	community	\.rs$	S
semgrep	https://github.com/semgrep/semgrep.git	community	\.[ch]$	S
stockfish	https://github.com/official-stockfish/Stockfish.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
flipperzero-firmware	https://github.com/flipperdevices/flipperzero-firmware.git	community	\.[ch]$	S
redox	https://github.com/redox-os/redox.git	community	\.rs$	S
sdl	https://github.com/libsdl-org/SDL.git	community	\.[ch]$	S
memvid	https://github.com/memvid/memvid.git	community	\.rs$	S
zephyr	https://github.com/zephyrproject-rtos/zephyr.git	community	\.[ch]$	L
rofi	https://github.com/davatorium/rofi.git	community	\.[ch]$	S
valdi	https://github.com/Snapchat/Valdi.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
hyper	https://github.com/hyperium/hyper.git	community	\.rs$	S
ustc-course	https://github.com/USTC-Resource/USTC-Course.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
openrct2	https://github.com/OpenRCT2/OpenRCT2.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	M
shadowsocks-c	https://github.com/shadowsocks/shadowsocks-c.git	community	\.[ch]$	S
pyo3	https://github.com/PyO3/pyo3.git	community	\.rs$	S
zapret	https://github.com/bol-van/zapret.git	community	\.[ch]$	S
cryptomator	https://github.com/cryptomator/cryptomator.git	community	\.java$	S
tantivy	https://github.com/quickwit-oss/tantivy.git	community	\.rs$	S
systeminformer	https://github.com/winsiderss/systeminformer.git	community	\.[ch]$	S
burn	https://github.com/tracel-ai/burn.git	community	\.rs$	S
quarkus	https://github.com/quarkusio/quarkus.git	community	\.java$	M
ast-grep	https://github.com/ast-grep/ast-grep.git	community	\.rs$	S
ardupilot	https://github.com/ArduPilot/ardupilot.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	M
zaproxy	https://github.com/zaproxy/zaproxy.git	community	\.java$	S
scylladb	https://github.com/scylladb/scylladb.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	M
orcaslicer	https://github.com/OrcaSlicer/OrcaSlicer.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	M
bytecode-viewer	https://github.com/Konloch/bytecode-viewer.git	community	\.java$	S
dearpygui	https://github.com/hoffstadt/DearPyGui.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
pcsx2	https://github.com/PCSX2/pcsx2.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
dolphin	https://github.com/dolphin-emu/dolphin.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	M
nanazip	https://github.com/M2Team/NanaZip.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
py-spy	https://github.com/benfred/py-spy.git	community	\.rs$	S
monolith	https://github.com/Y2Z/monolith.git	community	\.rs$	S
ecapture	https://github.com/gojue/ecapture.git	community	\.[ch]$	S
mockito	https://github.com/mockito/mockito.git	community	\.java$	S
opencorepkg	https://github.com/acidanthera/OpenCorePkg.git	community	\.[ch]$	S
organicmaps	https://github.com/organicmaps/organicmaps.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	M
xournalpp	https://github.com/xournalpp/xournalpp.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
polybar	https://github.com/polybar/polybar.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
ggml	https://github.com/ggml-org/ggml.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
glfw	https://github.com/glfw/glfw.git	community	\.[ch]$	S
harper	https://github.com/Automattic/harper.git	community	\.rs$	S
supertokens-core	https://github.com/supertokens/supertokens-core.git	community	\.java$	S
duix-avatar	https://github.com/duixcom/Duix-Avatar.git	community	\.[ch]$	S
onedev	https://github.com/theonedev/onedev.git	community	\.java$	S
seafile	https://github.com/haiwen/seafile.git	community	\.[ch]$	S
dogecoin	https://github.com/dogecoin/dogecoin.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
neovide	https://github.com/neovide/neovide.git	community	\.rs$	S
transmission	https://github.com/transmission/transmission.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
shotcut	https://github.com/mltframework/shotcut.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
komorebi	https://github.com/LGUG2Z/komorebi.git	community	\.rs$	S
lynx	https://github.com/lynx-family/lynx.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
flink-learning	https://github.com/zhisheng17/flink-learning.git	community	\.java$	S
musescore	https://github.com/musescore/MuseScore.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	M
mujoco	https://github.com/google-deepmind/mujoco.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
languagetool	https://github.com/languagetool-org/languagetool.git	community	\.java$	M
amnezia-client	https://github.com/amnezia-vpn/amnezia-client.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
tokei	https://github.com/XAMPPRocky/tokei.git	community	\.rs$	S
zluda	https://github.com/vosen/ZLUDA.git	community	\.rs$	S
static-analysis	https://github.com/analysis-tools-dev/static-analysis.git	community	\.rs$	S
rust-by-practice	https://github.com/origin-brain/rust-by-practice.git	community	\.rs$	S
sherpa-onnx	https://github.com/k2-fsa/sherpa-onnx.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
everythingtoolbar	https://github.com/srwi/EverythingToolbar.git	community	\.[ch]$	S
bullet3	https://github.com/bulletphysics/bullet3.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
kkfileview	https://github.com/kekingcn/kkFileView.git	community	\.java$	S
game-cheats-manager	https://github.com/dyang886/Game-Cheats-Manager.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
arduino	https://github.com/arduino/Arduino.git	community	\.java$	S
stalwart	https://github.com/stalwartlabs/stalwart.git	community	\.rs$	S
lemmy	https://github.com/LemmyNet/lemmy.git	community	\.rs$	S
gmscore	https://github.com/microg/GmsCore.git	community	\.java$	S
notepadnext	https://github.com/dail8859/NotepadNext.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
openvpn	https://github.com/OpenVPN/openvpn.git	community	\.[ch]$	S
xpipe	https://github.com/xpipe-io/xpipe.git	community	\.java$	S
mosh	https://github.com/mobile-shell/mosh.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
espanso	https://github.com/espanso/espanso.git	community	\.rs$	S
jib	https://github.com/GoogleContainerTools/jib.git	community	\.java$	S
dlib	https://github.com/davisking/dlib.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
ppsspp	https://github.com/hrydgard/ppsspp.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	M
workflow	https://github.com/sogou/workflow.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
coturn	https://github.com/coturn/coturn.git	community	\.[ch]$	S
carla	https://github.com/carla-simulator/carla.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
qgis	https://github.com/qgis/QGIS.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	M
binwalk	https://github.com/ReFirmLabs/binwalk.git	community	\.rs$	S
gpui-kit	https://github.com/longbridge/gpui-kit.git	community	\.rs$	S
memcached	https://github.com/memcached/memcached.git	community	\.[ch]$	S
drogon	https://github.com/drogonframework/drogon.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
arangodb	https://github.com/arangodb/arangodb.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	M
deeplearning4j	https://github.com/deeplearning4j/deeplearning4j.git	community	\.java$	S
webview	https://github.com/webview/webview.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
mit-deep-learning-book-pdf	https://github.com/janishar/mit-deep-learning-book-pdf.git	community	\.java$	S
diesel	https://github.com/diesel-rs/diesel.git	community	\.rs$	S
skynet	https://github.com/cloudwu/skynet.git	community	\.[ch]$	S
zuul	https://github.com/Netflix/zuul.git	community	\.java$	S
openresty	https://github.com/openresty/openresty.git	community	\.[ch]$	S
bottom	https://github.com/ClementTsang/bottom.git	community	\.rs$	S
retroarch	https://github.com/libretro/RetroArch.git	community	\.[ch]$	M
open3d	https://github.com/isl-org/Open3D.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
libsodium	https://github.com/jedisct1/libsodium.git	community	\.[ch]$	S
rolldown	https://github.com/rolldown/rolldown.git	community	\.rs$	S
pinpoint	https://github.com/pinpoint-apm/pinpoint.git	community	\.java$	S
dbt	https://github.com/dbt-labs/dbt.git	community	\.rs$	S
luban	https://github.com/Curzibn/Luban.git	community	\.[ch]$	S
qemu	https://github.com/qemu/qemu.git	community	\.[ch]$	M
opensearch	https://github.com/opensearch-project/OpenSearch.git	community	\.java$	M
freerdp	https://github.com/FreeRDP/FreeRDP.git	community	\.[ch]$	S
john	https://github.com/openwall/john.git	community	\.[ch]$	S
easytier	https://github.com/EasyTier/EasyTier.git	community	\.rs$	S
luanti	https://github.com/luanti-org/luanti.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
nmap	https://github.com/nmap/nmap.git	community	\.[ch]$	S
softethervpn	https://github.com/SoftEtherVPN/SoftEtherVPN.git	community	\.[ch]$	S
metersphere	https://github.com/metersphere/metersphere.git	community	\.java$	S
lawnchair	https://github.com/LawnchairLauncher/lawnchair.git	community	\.java$	M
lombok	https://github.com/projectlombok/lombok.git	community	\.java$	S
acwj	https://github.com/DoctorWkt/acwj.git	community	\.[ch]$	S
tig	https://github.com/jonas/tig.git	community	\.[ch]$	S
plantuml	https://github.com/plantuml/plantuml.git	community	\.java$	S
rayon	https://github.com/rayon-rs/rayon.git	community	\.rs$	S
trino	https://github.com/trinodb/trino.git	community	\.java$	M
ninja	https://github.com/ninja-build/ninja.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
assimp	https://github.com/assimp/assimp.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
capnproto	https://github.com/capnproto/capnproto.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
clash-nyanpasu	https://github.com/libnyanpasu/clash-nyanpasu.git	community	\.rs$	S
linux	https://github.com/raspberrypi/linux.git	community	\.[ch]$	L
lunatranslator	https://github.com/HIllya51/LunaTranslator.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
gource	https://github.com/acaudwell/Gource.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
mall-swarm	https://github.com/macrozheng/mall-swarm.git	community	\.java$	S
cataclysm-dda	https://github.com/CleverRaven/Cataclysm-DDA.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	M
autohotkey	https://github.com/AutoHotkey/AutoHotkey.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
debezium	https://github.com/debezium/debezium.git	community	\.java$	S
entt	https://github.com/skypjack/entt.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
langchain4j	https://github.com/langchain4j/langchain4j.git	community	\.java$	S
aegis	https://github.com/beemdevelopment/Aegis.git	community	\.java$	S
darktable	https://github.com/darktable-org/darktable.git	community	\.[ch]$	M
volta	https://github.com/volta-cli/volta.git	community	\.rs$	S
mongoose	https://github.com/cesanta/mongoose.git	community	\.[ch]$	S
cjson	https://github.com/DaveGamble/cJSON.git	community	\.[ch]$	S
vnote	https://github.com/vnotex/vnote.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
broot	https://github.com/Canop/broot.git	community	\.rs$	S
rspack	https://github.com/web-infra-dev/rspack.git	community	\.rs$	S
tiled	https://github.com/mapeditor/tiled.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
spring-boot-admin	https://github.com/codecentric/spring-boot-admin.git	community	\.java$	S
libfacedetection	https://github.com/ShiqiYu/libfacedetection.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
zeal	https://github.com/zealdocs/zeal.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
citus	https://github.com/citusdata/citus.git	community	\.[ch]$	S
glazewm	https://github.com/glzr-io/glazewm.git	community	\.rs$	S
eureka	https://github.com/Netflix/eureka.git	community	\.java$	S
colmap	https://github.com/colmap/colmap.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
gping	https://github.com/orf/gping.git	community	\.rs$	S
eww	https://github.com/elkowar/eww.git	community	\.rs$	S
z3	https://github.com/Z3Prover/z3.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
paper	https://github.com/PaperMC/Paper.git	community	\.java$	S
ironclaw	https://github.com/nearai/ironclaw.git	community	\.rs$	S
px4-autopilot	https://github.com/PX4/PX4-Autopilot.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	M
redpanda	https://github.com/redpanda-data/redpanda.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	M
atomic-red-team	https://github.com/redcanaryco/atomic-red-team.git	community	\.[ch]$	S
iroh	https://github.com/n0-computer/iroh.git	community	\.rs$	S
concurrentqueue	https://github.com/cameron314/concurrentqueue.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
grpc-rust	https://github.com/grpc/grpc-rust.git	community	\.rs$	S
zfs	https://github.com/openzfs/zfs.git	community	\.[ch]$	S
mysql-server	https://github.com/mysql/mysql-server.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	L
nebula	https://github.com/vesoft-inc/nebula.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
sketchybar	https://github.com/FelixKratz/SketchyBar.git	community	\.[ch]$	S
ttyd	https://github.com/tsl0922/ttyd.git	community	\.[ch]$	S
mybatis-pagehelper	https://github.com/pagehelper-org/Mybatis-PageHelper.git	community	\.java$	S
chineseocr_lite	https://github.com/DayBreak-u/chineseocr_lite.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
esp32marauder	https://github.com/justcallmekoko/ESP32Marauder.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
liteparse	https://github.com/run-llama/liteparse.git	community	\.rs$	S
thc-hydra	https://github.com/vanhauser-thc/thc-hydra.git	community	\.[ch]$	S
copyq	https://github.com/hluk/CopyQ.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
komodo	https://github.com/moghtech/komodo.git	community	\.rs$	S
git-cliff	https://github.com/orhun/git-cliff.git	community	\.rs$	S
rt-thread	https://github.com/RT-Thread/rt-thread.git	community	\.[ch]$	S
genact	https://github.com/svenstaro/genact.git	community	\.rs$	S
taskflow	https://github.com/taskflow/taskflow.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
sonic-pi	https://github.com/sonic-pi-net/sonic-pi.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
starrocks	https://github.com/StarRocks/starrocks.git	community	\.java$	S
ucrop	https://github.com/Yalantis/uCrop.git	community	\.java$	S
grpc-java	https://github.com/grpc/grpc-java.git	community	\.java$	S
lz4	https://github.com/lz4/lz4.git	community	\.[ch]$	S
onefetch	https://github.com/o2sh/onefetch.git	community	\.rs$	S
sfml	https://github.com/SFML/SFML.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
manticoresearch	https://github.com/manticoresoftware/manticoresearch.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
openrefine	https://github.com/OpenRefine/OpenRefine.git	community	\.java$	S
bandwhich	https://github.com/imsnif/bandwhich.git	community	\.rs$	S
waybar	https://github.com/Alexays/Waybar.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
libevent	https://github.com/libevent/libevent.git	community	\.[ch]$	S
gitoxide	https://github.com/GitoxideLabs/gitoxide.git	community	\.rs$	S
joyagent-jdgenie	https://github.com/jd-opensource/joyagent-jdgenie.git	community	\.java$	S
klipper	https://github.com/Klipper3d/klipper.git	community	\.[ch]$	S
camoufox	https://github.com/daijro/camoufox.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
reqwest	https://github.com/seanmonstar/reqwest.git	community	\.rs$	S
lua-nginx-module	https://github.com/openresty/lua-nginx-module.git	community	\.[ch]$	S
fprime	https://github.com/nasa/fprime.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
esphome	https://github.com/esphome/esphome.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
webmagic	https://github.com/code4craft/webmagic.git	community	\.java$	S
libvips	https://github.com/libvips/libvips.git	community	\.[ch]$	S
rnote	https://github.com/flxzt/rnote.git	community	\.rs$	S
newbee-mall	https://github.com/newbee-ltd/newbee-mall.git	community	\.java$	S
quickwit	https://github.com/quickwit-oss/quickwit.git	community	\.rs$	S
quip-miner	https://github.com/QuipNetwork/quip-miner.git	community	\.rs$	S
veracrypt	https://github.com/veracrypt/VeraCrypt.git	community	\.[ch]$	S
immortalwrt	https://github.com/immortalwrt/immortalwrt.git	community	\.[ch]$	M
cocoindex	https://github.com/cocoindex-io/cocoindex.git	community	\.rs$	S
h2o	https://github.com/h2o/h2o.git	community	\.[ch]$	S
joltphysics	https://github.com/jrouwe/JoltPhysics.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
betaflight	https://github.com/betaflight/betaflight.git	community	\.[ch]$	S
immersionbar	https://github.com/gyf-dev/ImmersionBar.git	community	\.java$	S
realm-java	https://github.com/realm/realm-java.git	community	\.java$	S
rerun	https://github.com/rerun-io/rerun.git	community	\.rs$	S
lancedb	https://github.com/lancedb/lancedb.git	community	\.rs$	S
jsoup	https://github.com/jhy/jsoup.git	community	\.java$	S
nuklear	https://github.com/Immediate-Mode-UI/Nuklear.git	community	\.[ch]$	S
cas	https://github.com/apereo/cas.git	community	\.java$	M
smartdns	https://github.com/pymumu/smartdns.git	community	\.[ch]$	S
xxhash	https://github.com/Cyan4973/xxHash.git	community	\.[ch]$	S
gogogo	https://github.com/ZCShou/GoGoGo.git	community	\.java$	S
gcc	https://github.com/gcc-mirror/gcc.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	L
pumpkin	https://github.com/Pumpkin-MC/Pumpkin.git	community	\.rs$	S
hashsigs-rs	https://github.com/QuipNetwork/hashsigs-rs.git	community	\.rs$	S
mosquitto	https://github.com/eclipse-mosquitto/mosquitto.git	community	\.[ch]$	S
perspective	https://github.com/perspective-dev/perspective.git	community	\.rs$	S
cp-algorithms	https://github.com/cp-algorithms/cp-algorithms.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
smarterstreaming	https://github.com/daniulive/SmarterStreaming.git	community	\.java$	S
jjwt	https://github.com/jwtk/jjwt.git	community	\.java$	S
pcl	https://github.com/PointCloudLibrary/pcl.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
jemalloc	https://github.com/jemalloc/jemalloc.git	community	\.[ch]$	S
virtualapp	https://github.com/asLody/VirtualApp.git	community	\.java$	S
renderdoc	https://github.com/baldurk/renderdoc.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
moonshine	https://github.com/moonshine-ai/moonshine.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
kakoune	https://github.com/mawww/kakoune.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
ffmpeg-libav-tutorial	https://github.com/leandromoreira/ffmpeg-libav-tutorial.git	community	\.[ch]$	S
tokenizers	https://github.com/huggingface/tokenizers.git	community	\.rs$	S
libzmq	https://github.com/zeromq/libzmq.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
quickjs	https://github.com/bellard/quickjs.git	community	\.[ch]$	S
clojure	https://github.com/clojure/clojure.git	community	\.java$	S
omniget	https://github.com/tonhowtf/omniget.git	community	\.rs$	S
apollo	https://github.com/ClassicOldSong/Apollo.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
prql	https://github.com/PRQL/prql.git	community	\.rs$	S
filecentipede	https://github.com/filecxx/FileCentipede.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
shadowsocks-rust	https://github.com/shadowsocks/shadowsocks-rust.git	community	\.rs$	S
monero	https://github.com/monero-project/monero.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
zfile	https://github.com/zfile-dev/zfile.git	community	\.java$	S
openvino	https://github.com/openvinotoolkit/openvino.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
serde	https://github.com/serde-rs/serde.git	community	\.rs$	S
java-websocket	https://github.com/TooTallNate/Java-WebSocket.git	community	\.java$	S
spotifyd	https://github.com/Spotifyd/spotifyd.git	community	\.rs$	S
dicedb	https://github.com/dicedb/dicedb.git	community	\.[ch]$	S
trinitycore	https://github.com/TrinityCore/TrinityCore.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	M
resilience4j	https://github.com/resilience4j/resilience4j.git	community	\.java$	S
optiscaler	https://github.com/optiscaler/OptiScaler.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
automq	https://github.com/AutoMQ/automq.git	community	\.java$	S
fff	https://github.com/dmtrKovalenko/fff.git	community	\.rs$	S
signal-server	https://github.com/signalapp/Signal-Server.git	community	\.java$	S
duckstation	https://github.com/stenzek/duckstation.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
ftxui	https://github.com/ArthurSonzogni/FTXUI.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
whisper	https://github.com/Const-me/Whisper.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
lnav	https://github.com/tstack/lnav.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
rr	https://github.com/rr-debugger/rr.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
foundry	https://github.com/foundry-rs/foundry.git	community	\.rs$	S
libgit2	https://github.com/libgit2/libgit2.git	community	\.[ch]$	S
i3	https://github.com/i3/i3.git	community	\.[ch]$	S
oha	https://github.com/hatoo/oha.git	community	\.rs$	S
activiti	https://github.com/Activiti/Activiti.git	community	\.java$	S
nom	https://github.com/rust-bakery/nom.git	community	\.rs$	S
copilot-sdk	https://github.com/github/copilot-sdk.git	community	\.java$	S
aws-doc-sdk-examples	https://github.com/awsdocs/aws-doc-sdk-examples.git	community	\.java$	S
sqlite	https://github.com/sqlite/sqlite.git	community	\.[ch]$	M
aichat	https://github.com/sigoden/aichat.git	community	\.rs$	S
rtranslator	https://github.com/niedev/RTranslator.git	community	\.java$	S
xv6-riscv	https://github.com/mit-pdos/xv6-riscv.git	community	\.[ch]$	S
box2d	https://github.com/erincatto/box2d.git	community	\.[ch]$	S
claurst	https://github.com/Kuberwastaken/claurst.git	community	\.rs$	S
lua	https://github.com/lua/lua.git	community	\.[ch]$	S
sokol	https://github.com/floooh/sokol.git	community	\.[ch]$	S
astrid	https://github.com/astrid-runtime/astrid.git	community	\.rs$	S
oceanbase	https://github.com/oceanbase/oceanbase.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
redis	https://github.com/tporadowski/redis.git	community	\.[ch]$	S
phpredis	https://github.com/phpredis/phpredis.git	community	\.[ch]$	S
xmrig	https://github.com/xmrig/xmrig.git	community	\.[ch]$	S
corenlp	https://github.com/stanfordnlp/CoreNLP.git	community	\.java$	S
flyway	https://github.com/flyway/flyway.git	community	\.java$	S
tars	https://github.com/TarsCloud/Tars.git	community	\.(c|cc|cp|cpp|cxx|h|hh|hpp)$	S
hmcl	https://github.com/HMCL-dev/HMCL.git	community	\.java$	S
